id,logtime,interactionid
151931385000604226,2018-02-22 16:37:11.077,2576709870356166322
151931385001827452,2018-02-22 16:37:13.949,1704098263178542716
151931385000812726,2018-02-22 16:37:14.888,1910713535761847098
151931385002947111,2018-02-22 16:37:26.876,6859459476910266458
151931385002994943,2018-02-22 16:37:29.342,7863730556953998908
151931385003194429,2018-02-22 16:37:29.757,6325716030512031644
151931388000151230,2018-02-22 16:37:33.409,8983417630326015375
151931388001090452,2018-02-22 16:37:40.130,6857615013241903281
151931388001587946,2018-02-22 16:37:43.291,1238616448668445818
151931388001571102,2018-02-22 16:37:44.938,8770033372719213033
151931388002706852,2018-02-22 16:37:55.759,1862695316754391222
151931388002876852,2018-02-22 16:37:56.432,358005707966997757
151931391000749846,2018-02-22 16:38:04.837,1673535119507027986
151931391000417444,2018-02-22 16:38:05.762,5522563768090519144
151931391001018339,2018-02-22 16:38:08.365,2572189919517925077
151931391001553247,2018-02-22 16:38:15.196,7737678766647242612
151931391001603952,2018-02-22 16:38:15.468,4132093934888437108
151931391001941828,2018-02-22 16:38:19.264,9020446377913148115
151931391002534433,2018-02-22 16:38:23.401,2048699925237681996
151931391002483029,2018-02-22 16:38:23.865,408051666406512395
151931391002608718,2018-02-22 16:38:24.420,5260124227041747359
151931391003071045,2018-02-22 16:38:29.008,1433110092346686587
151931394000230718,2018-02-22 16:38:32.696,1527122713108640321
151931394000407223,2018-02-22 16:38:33.938,7528134036466137868
151931394000854416,2018-02-22 16:38:37.838,8318575286105398588
151931394001095648,2018-02-22 16:38:40.106,4965709184380020511
151931394001291241,2018-02-22 16:38:41.238,1718618594939238894
151931394002305217,2018-02-22 16:38:44.037,7864018248515256441
151931397000226122,2018-02-22 16:39:04.496,5864785158401650539
151931397000581019,2018-02-22 16:39:05.425,7796010880532211547
151931397000593652,2018-02-22 16:39:05.483,920141124724369787
151931397002127403,2018-02-22 16:39:20.526,8302751341607582642
151931400000490805,2018-02-22 16:39:34.309,2616084245624392708
151931400000450521,2018-02-22 16:39:34.400,2312632920924888712
151931400000990920,2018-02-22 16:39:37.773,7263269987377224554
151931400001711831,2018-02-22 16:39:43.794,7655399879391877490
151931400002990516,2018-02-22 16:39:57.207,8169204602250356451
151931403000160727,2018-02-22 16:40:02.176,4599462516787815195
151931403000455105,2018-02-22 16:40:04.909,3864389305112980461
151931403000990818,2018-02-22 16:40:09.421,1499007692312729368
151931403001566107,2018-02-22 16:40:13.720,7384552768153642648
151931406000413307,2018-02-22 16:40:33.718,4264813271848934971
151931406000849354,2018-02-22 16:40:38.166,1940441339152761393
151931406000850108,2018-02-22 16:40:38.333,1979990847546897786
151931406000942421,2018-02-22 16:40:38.958,4229434492671306420
151931406001063048,2018-02-22 16:40:40.058,6019086813494759568
151931406001047314,2018-02-22 16:40:40.082,1456009431738650883
151931406001271037,2018-02-22 16:40:42.003,6810623072576599623
151931406001384111,2018-02-22 16:40:44.812,2861111308114256053
151931406001703013,2018-02-22 16:40:45.983,4836611792053802958
151931406001777829,2018-02-22 16:40:47.606,4496731991655161710
151931406001945253,2018-02-22 16:40:49.624,8892968912735659245
151931406002972908,2018-02-22 16:40:58.377,7208123663407786174
151931409000217018,2018-02-22 16:41:00.730,1015300000719811532
151931409000247040,2018-02-22 16:41:01.351,4606224460096641432
151931409000241747,2018-02-22 16:41:01.832,8022943977608817738
151931409000913230,2018-02-22 16:41:08.945,5243688046037288011
151931409002375816,2018-02-22 16:41:20.309,1530026880925167718
151931409002564108,2018-02-22 16:41:22.571,8490512412040234194
151931412000525118,2018-02-22 16:41:34.550,4257492234239460999
151931412002090011,2018-02-22 16:41:49.439,9026956444323940612
151931412001183326,2018-02-22 16:41:53.051,1285688860899067241
151931415000632930,2018-02-22 16:42:05.687,2722647016630774166
151931415001730602,2018-02-22 16:42:17.616,5663322813220623374
151931415002821617,2018-02-22 16:42:27.912,6953277027228344062
151931418000009326,2018-02-22 16:42:30.258,4381490936100465987
151931418000188430,2018-02-22 16:42:32.716,9133981412869730724
151931418000362630,2018-02-22 16:42:33.116,5310328100705041122
151931418000711143,2018-02-22 16:42:36.875,6791603026175411065
151931418001121734,2018-02-22 16:42:39.945,7369667543486792021
151931418001244015,2018-02-22 16:42:41.670,1445888407372900409
151931418000573424,2018-02-22 16:42:42.544,8122201853149471360
151931418002518805,2018-02-22 16:42:53.847,1048557994599618153
151931418002442143,2018-02-22 16:42:53.918,8613572073559645484
151931421002057807,2018-02-22 16:43:16.283,5941833307834292899
151931424000501105,2018-02-22 16:43:34.647,7763415965923376679
151931424000553332,2018-02-22 16:43:35.421,1399172416205111194
151931424000803830,2018-02-22 16:43:37.730,5014118768128502941
151931424001123501,2018-02-22 16:43:40.520,7858669615594820105
151931424001728945,2018-02-22 16:43:46.291,4395910283168554977
151931424001755018,2018-02-22 16:43:46.878,8589706524559499928
151931424001845153,2018-02-22 16:43:47.507,80081340160734698
151931424002117221,2018-02-22 16:43:51.044,8332925152643179848
151931424002253427,2018-02-22 16:43:51.749,2552710735291954504
151931424002543714,2018-02-22 16:43:53.516,5080093925427215829
151931424002816327,2018-02-22 16:43:56.060,7173504192636722854
151931424002770032,2018-02-22 16:43:56.138,4595273125514554143
151931424003028802,2018-02-22 16:43:58.625,1235497162613186388
151931427000113232,2018-02-22 16:44:01.039,5084533861140691873
151931427000415805,2018-02-22 16:44:03.747,8574886038684974944
151931427001232609,2018-02-22 16:44:09.541,1046268382713109882
151931427003012718,2018-02-22 16:44:29.182,5112729581309832179
151931430001019744,2018-02-22 16:44:38.746,8145767560465988375
151931430002047224,2018-02-22 16:44:54.776,2166122715692862970
151931433000026248,2018-02-22 16:45:00.219,11998864123448907
151931433000427252,2018-02-22 16:45:04.706,7237705627636370341
151931433000645406,2018-02-22 16:45:05.998,6121595519234216155
151931433000859515,2018-02-22 16:45:07.873,1525137590382692814
151931433001256453,2018-02-22 16:45:11.405,6226490448759182223
151931433001978121,2018-02-22 16:45:19.122,149722637575690844
151931433002004654,2018-02-22 16:45:19.203,7114301144412344108
151931433002939539,2018-02-22 16:45:26.099,5005164428420383291
151931433002708727,2018-02-22 16:45:26.525,7413900641030451560
151931436002043911,2018-02-22 16:45:49.488,6809620095963330956
151931436003960439,2018-02-22 16:45:54.748,5753675058227443589
151931436002689120,2018-02-22 16:45:55.721,705999195948582958
151931439001117917,2018-02-22 16:46:10.685,6724850463409524988
151931439001331053,2018-02-22 16:46:11.617,6949574055806600151
151931439002090737,2018-02-22 16:46:19.613,5107368281652749784
151931442000024230,2018-02-22 16:46:30.913,1281526406342631008
151931445000041446,2018-02-22 16:47:00.234,4106374194340936
151931445000054646,2018-02-22 16:47:01.089,6976777033915696034
151931445000234145,2018-02-22 16:47:01.321,6593257029241903324
151931445000529554,2018-02-22 16:47:04.945,8864339499022179684
151931445001832105,2018-02-22 16:47:15.900,64776209755634453
151931445002477841,2018-02-22 16:47:21.810,2749655021141672929
151931445002602632,2018-02-22 16:47:22.122,8236809538245398941
151931445002407446,2018-02-22 16:47:22.484,1053365330546511864
151931445002598938,2018-02-22 16:47:24.476,6344272048022042778
151931445002583117,2018-02-22 16:47:24.725,212812730766091793
151931445002743954,2018-02-22 16:47:26.509,5795338988232311373
151931448000222547,2018-02-22 16:47:32.834,7272341227180329247
151931448000556405,2018-02-22 16:47:35.075,3162855061772153206
151931448001141112,2018-02-22 16:47:40.146,2682593622238491736
151931448001189521,2018-02-22 16:47:40.431,6885136870101211429
151931448001216317,2018-02-22 16:47:41.439,5010262583391262617
151931448001161246,2018-02-22 16:47:41.815,7490537995940976251
151931448001681537,2018-02-22 16:47:45.126,4615678000262098623
151931448001675750,2018-02-22 16:47:46.515,4175063310315617663
151931448001809525,2018-02-22 16:47:46.653,4933672557755144707
151931448001954847,2018-02-22 16:47:48.811,288512921111023729
151931448002169956,2018-02-22 16:47:49.130,7169269589432994789
151931448003242607,2018-02-22 16:47:56.983,4775271058649342258
151931448003108727,2018-02-22 16:47:58.269,126068988917520748
151931451000016915,2018-02-22 16:48:00.243,1692454192754446649
151931451000173235,2018-02-22 16:48:01.845,3155666221684133261
151931451000354137,2018-02-22 16:48:03.299,2632751198955246853
151931451001857146,2018-02-22 16:48:17.167,7014024290634063456
151931454000407105,2018-02-22 16:48:32.393,3875870508984263426
151931454000456956,2018-02-22 16:48:33.905,8593867945806565825
151931454000576347,2018-02-22 16:48:34.079,385608805928498828
151931454000534137,2018-02-22 16:48:35.231,1220732450903256630
151931454002613646,2018-02-22 16:48:54.179,6840099471243896317
151931457000397124,2018-02-22 16:49:07.805,6525630396464289612
151931457000906807,2018-02-22 16:49:10.031,5574293168875719020
151931457000930407,2018-02-22 16:49:10.126,2970741788178005823
151931457001394245,2018-02-22 16:49:11.832,8697014306954192826
151931457001731509,2018-02-22 16:49:16.912,638087390198195586
151931457001942628,2018-02-22 16:49:19.184,7181532572653936900
151931457002220854,2018-02-22 16:49:20.615,81494778442853374
151931460000873646,2018-02-22 16:49:37.666,1376103510079448719
151931460001381256,2018-02-22 16:49:41.257,1163782198451773267
151931460001339234,2018-02-22 16:49:41.609,807043090330834212
151931460002278521,2018-02-22 16:49:51.868,3275988229961092260
151931460002259635,2018-02-22 16:49:52.087,2049237707640926981
151931460002651630,2018-02-22 16:49:56.184,6580186970793260977
151931463000451830,2018-02-22 16:50:05.014,5714044945441002771
151931463001427814,2018-02-22 16:50:13.927,4266523355605192148
151931463001418104,2018-02-22 16:50:14.171,8642899869777886862
151931463002488517,2018-02-22 16:50:23.807,6929259772784178833
151931466000611948,2018-02-22 16:50:36.094,5872491429468352012
151931466000605941,2018-02-22 16:50:36.377,1262982928229240069
151931466002322350,2018-02-22 16:50:52.884,6509240792278035946
151931469001246838,2018-02-22 16:51:10.893,3998348349422754884
151931469002052252,2018-02-22 16:51:16.628,2274185177306042561
151931469001857952,2018-02-22 16:51:16.806,2247241081721972161
151931469002482750,2018-02-22 16:51:26.369,334862631344048045
151931472000747820,2018-02-22 16:51:37.419,7497862261413998254
151931472003596607,2018-02-22 16:51:54.361,503643540037392529
151931472002573838,2018-02-22 16:51:54.540,2688816894272564019
151931475000596547,2018-02-22 16:52:05.748,5981500550981775182
151931475001388838,2018-02-22 16:52:12.896,7838453700436889379
151931475001165123,2018-02-22 16:52:22.487,4112982379714289737
151931475002459535,2018-02-22 16:52:22.703,1427243303860899693
151931475002479114,2018-02-22 16:52:24.820,5912414889459012623
151931475003266702,2018-02-22 16:52:29.465,8640489863990993936
151931478000122837,2018-02-22 16:52:31.501,5831844186363484512
151931478000409940,2018-02-22 16:52:32.940,6212542626135780179
151931478000431120,2018-02-22 16:52:33.521,6261535466130173589
151931478001825746,2018-02-22 16:52:44.931,2128258120317431770
151931478001928220,2018-02-22 16:52:49.336,2318021381554891153
151931478001230426,2018-02-22 16:52:52.370,4244838159927735483
151931481002282118,2018-02-22 16:53:21.988,5485015655164712652
151931481002547637,2018-02-22 16:53:24.978,3271303105854193247
151931484000300015,2018-02-22 16:53:33.407,8709569144831410426
151931484001301946,2018-02-22 16:53:40.790,8122926552780919946
151931484001171248,2018-02-22 16:53:40.966,8550407051920368718
151931487000137517,2018-02-22 16:54:01.900,3595039608837085128
151931487000121020,2018-02-22 16:54:01.917,21238406226568029
151931487001746906,2018-02-22 16:54:16.614,4963358027365698850
151931490000490635,2018-02-22 16:54:34.695,6307209408466115117
151931490002243421,2018-02-22 16:54:51.390,7308129879151868304
151931490002239705,2018-02-22 16:54:52.326,145028616397439466
151931490002759933,2018-02-22 16:54:54.941,618409863122164369
151931490002682731,2018-02-22 16:54:55.368,6597009036021433100
151931490001373523,2018-02-22 16:54:57.207,575799826080230055
151931490002906445,2018-02-22 16:54:59.281,8077448671872113977
151931493000250952,2018-02-22 16:55:02.757,163155946767720026
151931493001934845,2018-02-22 16:55:17.803,7081537720068465548
151931493001974540,2018-02-22 16:55:18.886,8824280355940221118
151931493002227503,2018-02-22 16:55:21.275,1044849734412810094
151931493002224337,2018-02-22 16:55:21.372,5712704573424745994
151931496001015043,2018-02-22 16:55:40.717,7854505332841373836
151931496001637914,2018-02-22 16:55:45.832,5822175010993164791
151931496002725821,2018-02-22 16:55:56.406,5122416400396422631
151931499001661744,2018-02-22 16:56:16.968,9196664438115052380
151931499002581135,2018-02-22 16:56:24.497,8930531397537272086
151931499003913438,2018-02-22 16:56:25.773,179883422711565623
151931499002763943,2018-02-22 16:56:26.665,1248169909264580025
151931502000146501,2018-02-22 16:56:31.227,8417366887429420490
151931502000566235,2018-02-22 16:56:35.505,2742177472968900747
151931502000681417,2018-02-22 16:56:35.535,5415796341746987441
151931502000872330,2018-02-22 16:56:38.813,5480646269730105899
151931502003130109,2018-02-22 16:56:59.803,2821203914922242657
151931505000526854,2018-02-22 16:57:05.026,2521192370053881307
151931505001565012,2018-02-22 16:57:17.066,436811767741440706
151931505001970938,2018-02-22 16:57:18.602,2930620734238853168
151931508000791556,2018-02-22 16:57:38.054,8846230124901918870
151931508001101731,2018-02-22 16:57:40.782,2590803441645365317
151931508002358952,2018-02-22 16:57:51.846,6892993476226210954
151931511000371910,2018-02-22 16:58:02.785,2589992178474187370
151931511000581111,2018-02-22 16:58:05.285,5461468950069844165
151931511000573244,2018-02-22 16:58:05.765,78842034556099506
151931511001458454,2018-02-22 16:58:12.081,894245996628251755
151931511002637508,2018-02-22 16:58:23.925,4562920596174213135
151931514000456346,2018-02-22 16:58:34.267,6370937937731655566
151931517000146330,2018-02-22 16:59:02.046,623234841656170097
151931517000382727,2018-02-22 16:59:03.255,8965232426003710975
151931517000647832,2018-02-22 16:59:06.424,799110541556889678
151931517000807635,2018-02-22 16:59:08.011,653148230096280868
151931517002395431,2018-02-22 16:59:22.922,4874771434699295018
151931517002625810,2018-02-22 16:59:26.292,66963534503012763
151931520000831543,2018-02-22 16:59:37.267,4983997757440196153
151931520001160047,2018-02-22 16:59:41.140,7267717344548349879
151931520002167839,2018-02-22 16:59:47.300,7459658659415320672
151931520002078852,2018-02-22 16:59:48.934,3119963665288052009
151931520002414030,2018-02-22 16:59:52.956,1554152853220531927
151931520002796840,2018-02-22 16:59:54.782,4022462147552241825
151931520002768413,2018-02-22 16:59:56.733,308037156234222944
151931523000103826,2018-02-22 17:00:01.916,1709055104723062054
151931523000945652,2018-02-22 17:00:10.537,6818230067044914830
151931526002347614,2018-02-22 17:00:49.507,4974821601606724906
151931526003055713,2018-02-22 17:00:57.963,5438981067416639514
151931532000334752,2018-02-22 17:01:33.600,875607380012618644
151931532001981057,2018-02-22 17:01:48.200,8524180269358600784
151931532002292054,2018-02-22 17:01:51.036,830666535938212394
151931532002902640,2018-02-22 17:01:56.843,3153255051872774878
151931535000213204,2018-02-22 17:02:02.161,6262502219043275231
151931535000577135,2018-02-22 17:02:06.501,8208422219621470030
151931535000564938,2018-02-22 17:02:06.947,7550261081603001393
151931535001570635,2018-02-22 17:02:15.246,8809333877271383147
151931535001883513,2018-02-22 17:02:18.114,3117615486884476926
151931535002194654,2018-02-22 17:02:20.467,2063463530177733121
151931535002564835,2018-02-22 17:02:24.591,2996522737297267669
151931538000637815,2018-02-22 17:02:35.441,4842147164911709282
151931538000678146,2018-02-22 17:02:36.047,501854596483249309
151931538000667236,2018-02-22 17:02:36.496,6547437148224613783
151931541001875737,2018-02-22 17:03:17.064,2101940147858546315
151931541002127013,2018-02-22 17:03:20.408,8631390780721426999
151931541002486540,2018-02-22 17:03:22.935,8075696931385289364
151931541002829310,2018-02-22 17:03:26.681,146005622025091116
151931544000104844,2018-02-22 17:03:31.422,1993750122639095138
151931544000234339,2018-02-22 17:03:33.272,4334397301253065760
151931544000393619,2018-02-22 17:03:33.508,7434147053652934724
151931544001716736,2018-02-22 17:03:45.104,6693721118082918532
151931544002858143,2018-02-22 17:03:55.978,2374709334479846085
151931544002998357,2018-02-22 17:03:56.633,1758343017249299440
151931544002810913,2018-02-22 17:03:57.938,5381658574294694652
151931544003097036,2018-02-22 17:03:58.909,8802615877052219436
151931547000287637,2018-02-22 17:04:02.326,8265667416320131471
151931547001163704,2018-02-22 17:04:10.821,6606712094051982783
151931547001551944,2018-02-22 17:04:14.941,8542981980818402243
151931547002306011,2018-02-22 17:04:22.145,385925818688350076
151931547002584913,2018-02-22 17:04:23.625,8530532270004349079
151931550000412131,2018-02-22 17:04:33.307,1079046663384259868
151931550001986536,2018-02-22 17:04:49.054,4631839270156476822
151931550002130618,2018-02-22 17:04:49.812,5522283460237681627
151931550002364247,2018-02-22 17:04:51.691,1293905104076833615
151931550002461244,2018-02-22 17:04:51.879,5174004165957994571
151931550002761610,2018-02-22 17:04:55.951,997354029435595047
151931553000315912,2018-02-22 17:05:03.088,7136136411589308672
151931553000296139,2018-02-22 17:05:04.061,7488216370389966975
151931553001110345,2018-02-22 17:05:10.873,451795189527546238
151931553002534511,2018-02-22 17:05:23.569,6796370039986101595
151931553001480326,2018-02-22 17:05:27.135,4461168680146679202
151931556000479744,2018-02-22 17:05:35.639,5320880436186916821
151931556001083044,2018-02-22 17:05:39.142,3904338529954707092
151931556002875550,2018-02-22 17:05:57.181,8496460157109960466
151931559000057553,2018-02-22 17:06:00.160,4817081783919260687
151931559000205548,2018-02-22 17:06:02.121,6718342361434221143
151931559000690407,2018-02-22 17:06:06.120,1642587639219954384
151931559000647007,2018-02-22 17:06:06.143,4352601035144978894
151931559002180836,2018-02-22 17:06:20.426,8167825417541698666
151931559002180136,2018-02-22 17:06:20.520,2502543185018821704
151931559002595556,2018-02-22 17:06:23.029,3689992646958036801
151931559002808512,2018-02-22 17:06:26.678,2830549734204197493
151931559002840353,2018-02-22 17:06:27.185,2371143462604837861
151931562000578717,2018-02-22 17:06:35.559,6839845082341170784
151931562000668444,2018-02-22 17:06:36.216,7104175253868393649
151931562000936251,2018-02-22 17:06:37.287,2939905988972615819
151931562001169934,2018-02-22 17:06:41.423,1227579325719785161
151931562001995433,2018-02-22 17:06:48.514,8657641125906757908
151931562002356648,2018-02-22 17:06:52.946,7465060656274310343
151931562002881527,2018-02-22 17:06:55.973,4551407337063464107
151931562003105321,2018-02-22 17:06:59.492,7546523008823742681
151931565000332540,2018-02-22 17:07:02.884,991932424363200272
151931565000353050,2018-02-22 17:07:04.294,3295811751754704926
151931565000775144,2018-02-22 17:07:07.040,326484091844327548
151931565001177434,2018-02-22 17:07:11.293,7351268597771601020
151931565001492127,2018-02-22 17:07:13.202,7570121657920721497
151931565001102922,2018-02-22 17:07:18.399,7284578806946783073
151931565003018708,2018-02-22 17:07:27.897,2419515581476245232
151931568000900132,2018-02-22 17:07:38.022,4827483807380218080
151931568001429553,2018-02-22 17:07:42.673,9182942724563062040
151931568002492336,2018-02-22 17:07:54.290,6681595167282142283
151931571000250435,2018-02-22 17:08:01.747,1946718737434065621
151931571000431210,2018-02-22 17:08:02.153,1006715107380672079
151931571000538420,2018-02-22 17:08:05.259,5125532094675187721
151931571001927802,2018-02-22 17:08:17.569,3935770223844866971
151931571002457402,2018-02-22 17:08:19.399,7758349094244426625
151931571002245327,2018-02-22 17:08:21.249,8567473925586497000
151931574000530253,2018-02-22 17:08:35.120,5917549523778849555
151931574001189036,2018-02-22 17:08:41.977,7762810397103213441
151931574001226549,2018-02-22 17:08:43.496,2858126574376870748
151931574002284253,2018-02-22 17:08:52.266,4108240698524826453
151931577000503404,2018-02-22 17:09:04.354,3322497686258167593
151931580000299339,2018-02-22 17:09:33.511,4003591456510189911
151931580002197038,2018-02-22 17:09:49.944,2755057782442560956
151931580002438546,2018-02-22 17:09:53.231,6030519664799435758
151931583003514254,2018-02-22 17:10:28.189,1236110536298258475
151931586001208636,2018-02-22 17:10:40.541,5270438083458838027
151931586001937327,2018-02-22 17:10:47.674,5553669670836930685
151931589000558704,2018-02-22 17:11:04.789,6204755920735588998
151931589000791130,2018-02-22 17:11:06.771,421484571509036230
151931592000395352,2018-02-22 17:11:34.088,8472835382501443202
151931592000560652,2018-02-22 17:11:35.397,6948008466800036691
151931592001439933,2018-02-22 17:11:42.650,6893351745686296767
151931592001729416,2018-02-22 17:11:45.790,6618972875792625154
151931592002743313,2018-02-22 17:11:54.758,3411819195843861874
151931592003181436,2018-02-22 17:11:59.090,7365867995328371935
151931592003212236,2018-02-22 17:11:59.374,1692484993735650409
151931595000073613,2018-02-22 17:12:00.455,9186983334010239864
151931595000354706,2018-02-22 17:12:02.815,2800578590280304425
151931595000396126,2018-02-22 17:12:07.810,6146449913799602024
151931595000504023,2018-02-22 17:12:10.018,3391648521981459760
151931595001379448,2018-02-22 17:12:14.085,7282814871169839870
151931598001030502,2018-02-22 17:12:39.519,8548543503034072089
151931598001028518,2018-02-22 17:12:40.741,3669638388547911393
151931598001547530,2018-02-22 17:12:45.352,6238693169929718243
151931598002387354,2018-02-22 17:12:53.827,4979895038701186366
151931601000879415,2018-02-22 17:13:07.947,7014018247388059112
151931601001126614,2018-02-22 17:13:09.519,8875573903369530308
151931601001262617,2018-02-22 17:13:11.722,6522566902505380725
151931601001662633,2018-02-22 17:13:15.582,651741810477976939
151931601002250407,2018-02-22 17:13:21.214,2788192895091166543
151931601002479612,2018-02-22 17:13:23.307,5210927226243962920
151931601003103548,2018-02-22 17:13:28.551,5282190537210955740
151931604000066534,2018-02-22 17:13:30.183,100896521694734792
151931604000379514,2018-02-22 17:13:30.966,7711074646158098304
151931604000819503,2018-02-22 17:13:36.424,2557666898451726221
151931604001011133,2018-02-22 17:13:38.729,6418096635306831165
151931604001858717,2018-02-22 17:13:46.526,676821135348873244
151931604002228927,2018-02-22 17:13:49.804,7226458169031940879
151931604002292653,2018-02-22 17:13:51.184,4745878577104310856
151931604003530136,2018-02-22 17:13:59.564,589197488520813179
151931607000074522,2018-02-22 17:14:00.103,3437528417674341106
151931607000478729,2018-02-22 17:14:04.424,7309067975934381250
151931607001146649,2018-02-22 17:14:09.267,6958561249303965149
151931607001108908,2018-02-22 17:14:10.672,7296087194336311964
151931607001390316,2018-02-22 17:14:12.427,4860960307216388732
151931607001537353,2018-02-22 17:14:14.017,3585253849112168590
151931607001550827,2018-02-22 17:14:14.213,5719173643511585405
151931607002249549,2018-02-22 17:14:19.650,5327839919781649725
151931607001185222,2018-02-22 17:14:22.376,5258187626947071057
151931607002538745,2018-02-22 17:14:23.323,4944748437680628042
151931607003131529,2018-02-22 17:14:28.818,4791128833745539063
151931610000203221,2018-02-22 17:14:32.385,7692301585562683644
151931610000419329,2018-02-22 17:14:33.862,6128848062507381068
151931610000369724,2018-02-22 17:14:36.728,227846457000115710
151931610000972946,2018-02-22 17:14:38.059,708087975982765654
151931610001271230,2018-02-22 17:14:41.617,4172063430536463207
151931610001358832,2018-02-22 17:14:42.302,6018437325981543846
151931610001441447,2018-02-22 17:14:43.302,4303602716770955823
151931610001800717,2018-02-22 17:14:46.461,1702013632286435599
151931610002724916,2018-02-22 17:14:48.477,3910480439431232018
151931610002132529,2018-02-22 17:14:49.952,48722947862986367
151931610002332707,2018-02-22 17:14:51.669,412911259524234935
151931610002413327,2018-02-22 17:14:52.440,1597782366543295636
151931613000634021,2018-02-22 17:15:05.778,5035925237086655920
151931613000948247,2018-02-22 17:15:08.213,6862984699340724767
151931613001325136,2018-02-22 17:15:12.798,105079468076379170
151931613002472849,2018-02-22 17:15:22.640,6836859874534123840
151931613003442833,2018-02-22 17:15:28.411,8903445200080614773
151931616000016534,2018-02-22 17:15:31.132,2930948871611680421
151931616001344834,2018-02-22 17:15:42.503,1064106930038412813
151931616001934003,2018-02-22 17:15:45.242,5551826729546201037
151931619000441229,2018-02-22 17:16:04.475,1341427570071072970
151931619001243749,2018-02-22 17:16:11.354,2865393944430713908
151931619001800556,2018-02-22 17:16:16.765,1281050554790588979
151931619001974520,2018-02-22 17:16:18.561,4803168694511110533
151931619002880856,2018-02-22 17:16:25.019,8193841113210097951
151931619003000627,2018-02-22 17:16:28.586,3782397002050743475
151931622000694704,2018-02-22 17:16:36.413,1336982192973260370
151931622000929552,2018-02-22 17:16:38.254,6931111796122313711
151931622000864522,2018-02-22 17:16:43.653,6775722418377015432
151931622001624033,2018-02-22 17:16:45.008,1790963178918581064
151931622002276437,2018-02-22 17:16:50.863,3061547887402868232
151931622002490951,2018-02-22 17:16:51.238,1602364634275399387
151931622003041806,2018-02-22 17:16:59.169,5866298927958712554
151931625000713810,2018-02-22 17:17:06.806,8898379823877531378
151931625000809245,2018-02-22 17:17:07.632,652879813270354713
151931625001213250,2018-02-22 17:17:11.140,1839251520967998741
151931625001208727,2018-02-22 17:17:11.757,6198069535472897456
151931625001812013,2018-02-22 17:17:17.169,887888014969841748
151931625001882828,2018-02-22 17:17:17.362,4783856206181257300
151931625001877829,2018-02-22 17:17:18.071,4466099950108895044
151931628000225005,2018-02-22 17:17:33.071,4394176284918081080
151931628000832850,2018-02-22 17:17:37.856,6824973655332020525
151931628001158849,2018-02-22 17:17:40.252,4481615650019629424
151931628001532729,2018-02-22 17:17:41.874,3593868607723561199
151931628001547902,2018-02-22 17:17:42.187,4350538304346400615
151931628001655210,2018-02-22 17:17:45.363,9128349875736700563
151931628001930533,2018-02-22 17:17:47.040,131265212400121486
151931628003482846,2018-02-22 17:17:47.793,3822851470161486331
151931628002092208,2018-02-22 17:17:49.098,1720120976471118067
151931628002076945,2018-02-22 17:17:49.650,4017239089763476911
151931628002115134,2018-02-22 17:17:51.027,9017741051051686110
151931628002484010,2018-02-22 17:17:52.530,2149321792797481163
151931631000489025,2018-02-22 17:18:06.497,2996311107024684253
151931631000554230,2018-02-22 17:18:06.550,2752454669167000573
151931631002202056,2018-02-22 17:18:19.879,7178091064021026946
151931631002528931,2018-02-22 17:18:22.455,367646367007967957
151931631002644144,2018-02-22 17:18:24.239,6899576808254566626
151931631003292746,2018-02-22 17:18:26.928,6823044813097729153
151931634000647707,2018-02-22 17:18:34.747,8318658044084697599
151931634000921018,2018-02-22 17:18:38.645,573762770933896624
151931634000964112,2018-02-22 17:18:39.038,4920112833676894783
151931634002087646,2018-02-22 17:18:42.053,2773295776114112037
151931634001771831,2018-02-22 17:18:44.803,4239610547482246656
151931634001859313,2018-02-22 17:18:45.238,1998566013579680158
151931634002255808,2018-02-22 17:18:50.252,9195792329148664922
151931634002490908,2018-02-22 17:18:52.563,8475928533333948207
151931634002624810,2018-02-22 17:18:53.922,5673896024110483982
151931634002711402,2018-02-22 17:18:55.267,5730075588318924586
151931634002838629,2018-02-22 17:18:56.236,9039206298172900803
151931637000521146,2018-02-22 17:19:04.463,2411065659238756115
151931637000499403,2018-02-22 17:19:04.707,2198902032798432531
151931637001231410,2018-02-22 17:19:10.898,3696169605483696139
151931637001629354,2018-02-22 17:19:14.931,718819056670339026
151931637002423629,2018-02-22 17:19:22.901,4196913264732422258
151931637002756012,2018-02-22 17:19:24.265,9067864610387570424
151931637002893520,2018-02-22 17:19:27.627,3741949711958248431
151931637003082633,2018-02-22 17:19:28.465,5025009947704276634
151931640000512047,2018-02-22 17:19:34.994,113851652542767387
151931640000815545,2018-02-22 17:19:37.840,8622802531585053372
151931640001714325,2018-02-22 17:19:42.403,4877437211425536179
151931640001682552,2018-02-22 17:19:42.811,4152219342636257135
151931640002425657,2018-02-22 17:19:44.849,8866556217895556700
151931640002008749,2018-02-22 17:19:46.337,417895253724705923
151931640002249249,2018-02-22 17:19:49.109,5761048445916690721
151931640002376740,2018-02-22 17:19:51.610,3120252967729440002
151931640002668146,2018-02-22 17:19:54.316,7344084900033439968
151931640002590433,2018-02-22 17:19:55.257,7048734480282914784
151931640002979504,2018-02-22 17:19:57.157,8627884133049497553
151931643000193521,2018-02-22 17:20:02.182,8520330584035465654
151931643000311901,2018-02-22 17:20:03.836,2638319684062020600
151931643000797846,2018-02-22 17:20:06.879,5525685854326413626
151931643002017019,2018-02-22 17:20:15.082,3888005020917897125
